,Fuel type,body type,transmission,owner,Brand,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Seats,Color,City,price_clean,price_lakh
7668,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2022,5.1,Third Party insurance,10000,21.74,5.0,Others,Kolkata,5.10 Lakh,5.1
7669,Petrol,Sedan,Manual,2,Toyota,Toyota Yaris,2018,6.81,Comprehensive,13327,17.1,5.0,Red,Kolkata,6.81 Lakh,6.81
7670,Petrol,SUV,Automatic,2,Ford,Ford Ecosport,2019,7.35,Comprehensive,57167,14.8,5.0,Black,Kolkata,7.35 Lakh,7.35
7671,Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Vento,2018,5.9,Third Party insurance,35100,16.09,5.0,Grey,Kolkata,5.90 Lakh,5.9
7672,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2010,1.7,Third Party insurance,120000,20.36,5.0,Others,Kolkata,1.70 Lakh,1.7
7673,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro Xing,2010,1.3,Third Party insurance,60000,19.24556842105263,5.0,Others,Kolkata,1.30 Lakh,1.3
7674,Petrol,Sedan,Manual,1,Chevrolet,Chevrolet Aveo,2008,1.7,Third Party insurance,60000,14.4,5.0,Others,Kolkata,1.70 Lakh,1.7
7675,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,39.8,Third Party insurance,30000,12.6,5.0,Others,Kolkata,39.80 Lakh,39.8
7676,Diesel,SUV,Manual,0,Mahindra,Mahindra XUV700,2022,22.2,Comprehensive,14000,19.24556842105263,7.0,Blue,Kolkata,22.20 Lakh,22.2
7677,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2018,4.5,Third Party insurance,10000,20.51,5.0,Others,Kolkata,4.50 Lakh,4.5
7678,Diesel,SUV,Automatic,2,Volvo,Volvo XC60,2020,47.0,Third Party insurance,19500,11.2,5.0,Black,Kolkata,47 Lakh,47.0
7679,Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,2015,4.5,Third Party,55000,26.21,5.0,Brown,Kolkata,4.50 Lakh,4.5
7680,Petrol,Sedan,Manual,1,Hyundai,Hyundai Accent,2011,1.9,Third Party insurance,50000,16.36,5.0,Others,Kolkata,1.90 Lakh,1.9
7681,Diesel,Sedan,Manual,2,Hyundai,Hyundai Verna,2015,4.94,Third Party insurance,46980,23.9,5.0,Silver,Kolkata,4.94 Lakh,4.94
7682,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2019,5.35,Third Party,40535,22.38,5.0,Others,Kolkata,5.35 Lakh,5.35
7683,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,2010,1.55,Third Party insurance,60020,17.92,5.0,Grey,Kolkata,1.55 Lakh,1.55
7684,Petrol,Hatchback,Automatic,1,Renault,Renault KWID,2022,5.57,Comprehensive,787,22.3,5.0,Green,Kolkata,5.57 Lakh,5.57
7685,Cng,Hatchback,Manual,1,Maruti,Maruti Wagon R,2022,6.74,Third Party,5870,34.05,5.0,Silver,Kolkata,6.74 Lakh,6.74
7686,Diesel,Hatchback,Manual,1,Renault,Renault Pulse,2013,1.8,Third Party insurance,50000,23.08,5.0,Red,Kolkata,1.80 Lakh,1.8
7687,Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio,2014,3.18,Comprehensive,50714,26.68,5.0,Silver,Kolkata,3.18 Lakh,3.18
7688,Petrol,Sedan,Manual,1,Hyundai,Hyundai Xcent,2019,5.0,Third Party insurance,40000,20.14,5.0,Others,Kolkata,5 Lakh,5.0
7689,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2020,4.03,Comprehensive,4187,22.05,5.0,Red,Kolkata,4.03 Lakh,4.03
7690,Petrol,SUV,Automatic,1,MG,MG Hector,2020,15.13,Zero Dep,10164,13.96,5.0,Silver,Kolkata,15.13 Lakh,15.13
7691,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2022,10.3,Comprehensive,13269,17.7,5.0,Blue,Kolkata,10.30 Lakh,10.3
7692,Diesel,SUV,Manual,1,Mahindra,Mahindra Scorpio,2020,15.3,Third Party insurance,90000,15.4,7.0,Others,Kolkata,15.30 Lakh,15.3
7693,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2021,10.5,Comprehensive,16000,17.7,5.0,Red,Kolkata,10.50 Lakh,10.5
7694,Petrol,Sedan,Manual,1,Honda,Honda City,2021,8.1,Third Party insurance,60000,17.4,5.0,Others,Kolkata,8.10 Lakh,8.1
7695,Petrol,Sedan,Manual,2,Honda,Honda City,2010,2.35,Comprehensive,47114,17.0,5.0,Golden,Kolkata,2.35 Lakh,2.35
7696,Petrol,Sedan,Manual,2,Honda,Honda City,2014,4.39,Third Party insurance,50000,17.4,5.0,Others,Kolkata,4.39 Lakh,4.39
7697,Petrol,Sedan,Manual,2,Honda,Honda City,2014,4.39,Third Party insurance,50000,17.4,5.0,Others,Kolkata,4.39 Lakh,4.39
7698,Petrol,Hatchback,Manual,2,Ford,Ford Figo,2011,2.0,Third Party insurance,50000,15.6,5.0,Others,Kolkata,2 Lakh,2.0
7699,Petrol,Hatchback,Manual,1,Chevrolet,Chevrolet Spark,2012,2.1,Third Party insurance,20000,16.2,5.0,Others,Kolkata,2.10 Lakh,2.1
7700,Petrol,Hatchback,Manual,2,Honda,Honda Brio,2013,2.25,Third Party,41424,19.4,5.0,Silver,Kolkata,2.25 Lakh,2.25
7701,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2020,3.78,Comprehensive,23829,22.05,5.0,Red,Kolkata,3.78 Lakh,3.78
7702,Petrol,Sedan,Manual,1,Honda,Honda City,2019,6.84,Third Party,44199,17.4,5.0,Silver,Kolkata,6.84 Lakh,6.84
7703,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2018,8.0,Third Party insurance,40000,17.0,5.0,Red,Kolkata,8 Lakh,8.0
7704,Petrol,SUV,Manual,1,Ford,Ford Ecosport,2015,4.19,Third Party,55625,18.88,5.0,White,Kolkata,4.19 Lakh,4.19
7705,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2015,3.09,Comprehensive,29230,20.51,5.0,Silver,Kolkata,3.09 Lakh,3.09
7706,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2017,5.25,Third Party insurance,30000,22.0,5.0,Others,Kolkata,5.25 Lakh,5.25
7707,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2019,5.1,Comprehensive,25152,17.74,5.0,White,Kolkata,5.10 Lakh,5.1
7708,Diesel,Sedan,Automatic,1,Audi,Audi A3,2020,20.0,Comprehensive,52224,20.38,5.0,Red,Kolkata,20 Lakh,20.0
7709,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2012,2.89,Comprehensive,62665,22.41,5.0,Silver,Kolkata,2.89 Lakh,2.89
7710,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2014,2.73,Comprehensive,76800,20.51,5.0,Brown,Kolkata,2.73 Lakh,2.73
7711,Petrol,SUV,Manual,1,Honda,Honda WR-V,2017,6.0,Third Party insurance,80000,17.5,5.0,Others,Kolkata,6 Lakh,6.0
7712,Petrol,SUV,Manual,2,Ford,Ford Ecosport,2016,5.1,Comprehensive,37833,15.9,5.0,Silver,Kolkata,5.10 Lakh,5.1
7713,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2015,3.0,Third Party insurance,40000,22.74,5.0,Others,Kolkata,3 Lakh,3.0
7714,Diesel,SUV,Automatic,2,Land Rover,Land Rover Freelander 2,2012,9.7,Third Party insurance,72000,12.35,5.0,Black,Kolkata,9.70 Lakh,9.7
7715,Petrol,Sedan,Automatic,1,Hyundai,Hyundai Elantra,2018,14.0,Third Party insurance,30000,14.62,5.0,Others,Kolkata,14 Lakh,14.0
7716,Diesel,Sedan,Manual,2,Hyundai,Hyundai Xcent,2014,3.0,Third Party insurance,80000,24.4,5.0,Others,Kolkata,3 Lakh,3.0
7717,Petrol,Sedan,Automatic,1,Hyundai,Hyundai Elantra,2018,15.0,Third Party insurance,30000,14.62,5.0,Others,Kolkata,15 Lakh,15.0
7718,Petrol,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2014,2.9,Third Party insurance,90000,16.47,5.0,Blue,Kolkata,2.90 Lakh,2.9
7719,Diesel,MUV,Manual,1,Toyota,Toyota Innova,2014,7.5,Third Party insurance,113000,12.99,7.0,Silver,Kolkata,7.50 Lakh,7.5
7720,Petrol,Sedan,Manual,2,Honda,Honda Civic,2012,3.5,Third Party insurance,90000,14.8,5.0,Others,Kolkata,3.50 Lakh,3.5
7721,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2013,2.96,Third Party,92202,22.9,5.0,Silver,Kolkata,2.96 Lakh,2.96
7722,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2018,3.76,Third Party insurance,79783,18.9,5.0,Orange,Kolkata,3.76 Lakh,3.76
7723,Petrol,Sedan,Manual,1,Honda,Honda City,2022,13.99,Third Party insurance,10000,18.6,5.0,Others,Kolkata,13.99 Lakh,13.99
7724,Petrol,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2021,6.9,Third Party insurance,23227,22.41,5.0,Others,Kolkata,6.90 Lakh,6.9
7725,Petrol,Sedan,Manual,3,Maruti,Maruti Ciaz,2019,7.14,Third Party,3089,21.56,5.0,Red,Kolkata,7.14 Lakh,7.14
7726,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2019,6.0,Third Party insurance,28546,18.6,5.0,Golden Brown,Kolkata,6 Lakh,6.0
7727,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2016,3.42,Third Party,85435,18.9,5.0,Orange,Kolkata,3.42 Lakh,3.42
7728,Diesel,Sedan,Automatic,2,Porsche,Porsche Panamera,2016,50.0,Third Party insurance,20000,17.85,5.0,Black,Kolkata,50 Lakh,50.0
7729,Petrol,Hatchback,Manual,2,Honda,Honda Brio,2012,2.08,Comprehensive,83124,19.4,5.0,Silver,Kolkata,2.08 Lakh,2.08
7730,Petrol,Sedan,Manual,2,Toyota,Toyota Etios,2014,2.79,Third Party,87859,16.78,5.0,Others,Kolkata,2.79 Lakh,2.79
7731,Diesel,Sedan,Manual,1,Honda,Honda City,2017,6.0,Third Party insurance,65000,26.0,5.0,Brown,Kolkata,6 Lakh,6.0
7732,Diesel,SUV,Automatic,1,Mahindra Ssangyong,Mahindra Ssangyong Rexton,2018,14.5,Third Party insurance,50000,11.18,7.0,Black,Kolkata,14.50 Lakh,14.5
7733,Petrol,Sedan,Manual,3,Toyota,Toyota Etios,2012,2.25,Third Party insurance,80000,17.6,5.0,Others,Kolkata,2.25 Lakh,2.25
7734,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2018,4.0,Comprehensive,25000,18.9,5.0,Red,Kolkata,4 Lakh,4.0
7735,Diesel,Sedan,Manual,1,Hindustan Motors,Ambassador,2014,1.2,Third Party insurance,120000,12.8,5.0,Yellow,Kolkata,1.20 Lakh,1.2
7736,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,6.25,Comprehensive,3000,18.6,5.0,Grey,Kolkata,6.25 Lakh,6.25
7737,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2018,3.85,Comprehensive,37001,18.9,5.0,Grey,Kolkata,3.85 Lakh,3.85
7738,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2013,3.35,Comprehensive,39000,18.6,5.0,Red,Kolkata,3.35 Lakh,3.35
7739,Petrol,Sedan,Automatic,1,Honda,Honda City,2020,9.85,Third Party insurance,20000,17.4,5.0,Black,Kolkata,9.85 Lakh,9.85
7740,Diesel,Sedan,Manual,3,Hyundai,Hyundai Xcent,2015,2.71,Third Party,103033,24.4,5.0,Others,Kolkata,2.71 Lakh,2.71
7741,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,4.81,Comprehensive,25968,18.9,5.0,Silver,Kolkata,4.81 Lakh,4.81
7742,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2004,0.75,Third Party insurance,150000,18.9,5.0,Yellow,Kolkata,"75,000",0.75
7743,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2020,5.55,Third Party,11798,20.52,5.0,Silver,Kolkata,5.55 Lakh,5.55
7744,Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Ameo,2017,4.3,Third Party,65814,17.0,5.0,White,Kolkata,4.30 Lakh,4.3
7745,Petrol,SUV,Manual,1,Kia,Kia Seltos,2021,12.0,Comprehensive,69007,16.8,5.0,White,Kolkata,12 Lakh,12.0
7746,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2012,2.86,Comprehensive,71420,22.9,5.0,Blue,Kolkata,2.86 Lakh,2.86
7747,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2021,6.8,Third Party insurance,10000,20.7,5.0,Blue,Kolkata,6.80 Lakh,6.8
7748,Petrol,Hatchback,Manual,1,Datsun,Datsun RediGO,2020,3.49,Comprehensive,9817,20.71,5.0,Silver,Kolkata,3.49 Lakh,3.49
7749,Petrol,Hatchback,Manual,2,Maruti,Maruti Celerio,2018,3.47,Comprehensive,124206,25.24,5.0,White,Kolkata,3.47 Lakh,3.47
7750,Petrol,Hatchback,Manual,2,Maruti,Maruti Zen,2002,0.48,Third Party insurance,50000,17.3,5.0,Others,Kolkata,"48,000",0.48
7751,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2009,1.25,Third Party insurance,50000,18.9,5.0,Others,Kolkata,1.25 Lakh,1.25
7752,Petrol,SUV,Automatic,1,Renault,Renault Kiger,2023,7.85,Comprehensive,1062,19.03,5.0,Silver,Kolkata,7.85 Lakh,7.85
7753,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2018,4.9,Third Party insurance,10000,18.9,5.0,Others,Kolkata,4.90 Lakh,4.9
7754,Diesel,MUV,Manual,1,Toyota,Toyota Innova Crysta,2019,17.0,Third Party insurance,10000,13.68,7.0,Others,Kolkata,17 Lakh,17.0
7755,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2015,3.5,Third Party insurance,20000,18.9,5.0,Others,Kolkata,3.50 Lakh,3.5
7756,Diesel,Sedan,Manual,1,Honda,Honda City,2015,4.0,Third Party insurance,68000,26.0,5.0,Brown,Kolkata,4 Lakh,4.0
7757,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2016,3.65,Third Party,65000,16.2,5.0,Silver,Kolkata,3.65 Lakh,3.65
7758,Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,2016,4.0,Third Party insurance,30000,20.4,5.0,Others,Kolkata,4 Lakh,4.0
7759,Petrol,Hatchback,Manual,2,Hyundai,Hyundai EON,2016,2.55,Third Party insurance,60000,21.1,5.0,White,Kolkata,2.55 Lakh,2.55
7760,Petrol,Sedan,Automatic,2,Maruti,Maruti Swift Dzire,2017,6.01,Third Party,45699,21.21,5.0,Blue,Kolkata,6.01 Lakh,6.01
7761,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2011,2.16,Comprehensive,81575,20.36,5.0,Silver,Kolkata,2.16 Lakh,2.16
7762,Petrol,Sedan,Automatic,1,Honda,Honda City,2017,6.7,Comprehensive,42000,18.0,5.0,golden brown,Kolkata,6.70 Lakh,6.7
7763,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2018,7.19,Comprehensive,32092,19.1,5.0,Black,Kolkata,7.19 Lakh,7.19
7764,Petrol,Hatchback,Manual,3,Hyundai,Hyundai Santro Xing,2010,1.42,Third Party,65916,19.24556842105263,5.0,Silver,Kolkata,1.42 Lakh,1.42
7765,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2019,32.0,Third Party insurance,30000,12.6,5.0,Others,Kolkata,32 Lakh,32.0
7766,Diesel,SUV,Manual,1,MG,MG Hector,2023,18.2,Comprehensive,8559,19.24556842105263,5.0,Maroon,Kolkata,18.20 Lakh,18.2
7767,Diesel,MUV,Manual,1,Maruti,Maruti Ertiga,2017,7.5,Third Party insurance,50000,24.52,7.0,Others,Kolkata,7.50 Lakh,7.5
7768,Petrol,SUV,Manual,1,Tata,Tata Punch,2022,8.27,Third Party,9169,20.09,5.0,Green,Kolkata,8.27 Lakh,8.27
7769,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2018,4.75,Comprehensive,45275,21.21,5.0,Others,Kolkata,4.75 Lakh,4.75
7770,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro Xing,2010,1.2,Third Party insurance,70000,19.24556842105263,5.0,Others,Kolkata,1.20 Lakh,1.2
7771,Petrol,Hatchback,Manual,4,Maruti,Maruti Wagon R,2011,1.45,Third Party insurance,90000,18.9,5.0,Others,Kolkata,1.45 Lakh,1.45
7772,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2015,2.1,Third Party insurance,70000,22.74,5.0,Others,Kolkata,2.10 Lakh,2.1
7773,Diesel,Sedan,Automatic,1,BMW,BMW 3 Series GT,2017,24.9,Third Party insurance,50000,21.76,5.0,Others,Kolkata,24.90 Lakh,24.9
7774,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2019,3.3,Third Party insurance,30000,22.05,5.0,Others,Kolkata,3.30 Lakh,3.3
7775,Petrol,Sedan,Automatic,1,Honda,Honda City,2021,14.0,Third Party insurance,10000,18.3,5.0,Others,Kolkata,14 Lakh,14.0
7776,Diesel,SUV,Manual,2,Ford,Ford Ecosport,2017,5.25,Third Party insurance,80000,22.77,5.0,Others,Kolkata,5.25 Lakh,5.25
7777,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2012,2.8,Third Party insurance,40000,20.36,5.0,Silver,Kolkata,2.80 Lakh,2.8
7778,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,4.3,Third Party insurance,30000,18.9,5.0,Others,Kolkata,4.30 Lakh,4.3
7779,Diesel,Sedan,Manual,1,Tata,Tata Indigo,2009,1.15,Third Party insurance,80000,19.61,5.0,White,Kolkata,1.15 Lakh,1.15
7780,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2019,5.98,Comprehensive,65180,18.6,5.0,Blue,Kolkata,5.98 Lakh,5.98
7781,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2015,2.71,Comprehensive,110190,18.9,5.0,Red,Kolkata,2.71 Lakh,2.71
7782,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2019,2.76,Third Party insurance,50000,24.7,5.0,Others,Kolkata,2.76 Lakh,2.76
7783,Petrol,Hatchback,Manual,2,Maruti,Maruti Ritz,2014,2.48,Comprehensive,45550,18.5,5.0,Others,Kolkata,2.48 Lakh,2.48
7784,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2021,5.92,Comprehensive,14756,22.38,5.0,Silver,Kolkata,5.92 Lakh,5.92
7785,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto K10,2017,2.9,Third Party insurance,30000,23.95,5.0,Others,Kolkata,2.90 Lakh,2.9
7786,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2015,3.41,Comprehensive,63179,18.9,5.0,Others,Kolkata,3.41 Lakh,3.41
7787,Diesel,Sedan,Automatic,1,BMW,BMW 5 Series,2017,36.0,Comprehensive,32344,20.37,5.0,White,Kolkata,36 Lakh,36.0
7788,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2019,5.47,Third Party,17436,17.74,5.0,Blue,Kolkata,5.47 Lakh,5.47
7789,Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,2018,5.66,Third Party insurance,52130,21.56,5.0,Blue,Kolkata,5.66 Lakh,5.66
7790,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2018,2.8,Third Party insurance,60000,24.7,5.0,Others,Kolkata,2.80 Lakh,2.8
7791,Diesel,Sedan,Manual,1,Ford,Ford Fiesta,2014,2.85,Comprehensive,46315,25.01,5.0,Brown,Kolkata,2.85 Lakh,2.85
7792,Petrol,Sedan,Manual,1,Hyundai,Hyundai Xcent,2015,2.99,Third Party,65000,19.1,5.0,Blue,Kolkata,2.99 Lakh,2.99
7793,Diesel,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2014,2.7,Third Party insurance,90000,24.0,5.0,Others,Kolkata,2.70 Lakh,2.7
7794,Petrol,Sedan,Manual,1,Honda,Honda City,2017,6.99,Comprehensive,32395,17.4,5.0,Brown,Kolkata,6.99 Lakh,6.99
7795,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2016,8.5,Third Party insurance,89331,16.0,7.0,Silver,Kolkata,8.50 Lakh,8.5
7796,Petrol,Sedan,Automatic,1,Honda,Honda City,2020,12.5,Third Party insurance,10000,17.4,5.0,Others,Kolkata,12.50 Lakh,12.5
7797,Petrol,SUV,Manual,1,Mahindra,Mahindra KUV 100,2016,4.0,Third Party insurance,20000,18.15,6.0,Red,Kolkata,4 Lakh,4.0
7798,Petrol,Hatchback,Manual,1,Datsun,Datsun RediGO,2020,3.54,Third Party insurance,10000,21.7,5.0,Others,Kolkata,3.54 Lakh,3.54
7799,Diesel,SUV,Manual,1,Hyundai,Hyundai Venue,2019,8.5,Third Party insurance,36374,23.7,5.0,White,Kolkata,8.50 Lakh,8.5
7800,Petrol,SUV,Manual,1,Nissan,Nissan Magnite,2021,6.69,Comprehensive,20801,20.0,5.0,Black,Kolkata,6.69 Lakh,6.69
7801,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,4.81,Comprehensive,43214,18.6,5.0,Red,Kolkata,4.81 Lakh,4.81
7802,Diesel,SUV,Manual,1,Jeep,Jeep Compass,2021,24.0,Third Party insurance,20000,17.1,5.0,Others,Kolkata,24 Lakh,24.0
7803,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2021,11.7,Third Party,31584,19.24556842105263,7.0,White,Kolkata,11.70 Lakh,11.7
7804,Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2016,6.19,Comprehensive,88755,21.38,5.0,Others,Kolkata,6.19 Lakh,6.19
7805,Petrol,MUV,Automatic,1,Maruti,Maruti Ertiga,2018,8.75,Third Party insurance,50000,17.03,7.0,Others,Kolkata,8.75 Lakh,8.75
7806,Petrol,Hatchback,Automatic,1,Renault,Renault KWID,2020,5.18,Third Party,7277,22.0,5.0,Others,Kolkata,5.18 Lakh,5.18
7807,Diesel,Sedan,Manual,1,Honda,Honda City,2014,4.5,Third Party insurance,44200,26.0,5.0,White,Kolkata,4.50 Lakh,4.5
7808,Petrol,Hatchback,Manual,3,Honda,Honda Brio,2014,2.35,Comprehensive,36920,19.4,5.0,Brown,Kolkata,2.35 Lakh,2.35
7809,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2021,6.2,Third Party,14567,22.38,5.0,Silver,Kolkata,6.20 Lakh,6.2
7810,Diesel,Sedan,Automatic,1,BMW,BMW 5 Series,2019,39.5,Comprehensive,19858,18.12,5.0,Grey,Kolkata,39.50 Lakh,39.5
7811,Diesel,Hatchback,Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,4.5,Third Party insurance,40000,25.32,6.0,Red,Kolkata,4.50 Lakh,4.5
7812,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2012,2.5,Third Party insurance,30000,18.9,5.0,Others,Kolkata,2.50 Lakh,2.5
7813,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2018,8.8,Third Party insurance,50000,17.0,5.0,Others,Kolkata,8.80 Lakh,8.8
7814,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio X,2018,4.25,Comprehensive,19000,21.63,5.0,Orange,Kolkata,4.25 Lakh,4.25
7815,Diesel,SUV,Automatic,2,Audi,Audi Q5,2014,11.0,Comprehensive,86331,12.8,5.0,Blue,Kolkata,11 Lakh,11.0
7816,Diesel,SUV,Automatic,1,Land Rover,Land Rover Range Rover Evoque,2021,62.0,Comprehensive,15215,19.24556842105263,5.0,Silicon Silver,Kolkata,62 Lakh,62.0
7817,Diesel,Sedan,Automatic,2,BMW,BMW 5 Series,2022,57.99,Third Party insurance,5700,20.37,5.0,Black,Kolkata,57.99 Lakh,57.99
7818,Petrol,SUV,Automatic,1,Mahindra,Mahindra XUV700,2022,19.5,Comprehensive,22887,19.24556842105263,5.0,Dark Blue,Kolkata,19.50 Lakh,19.5
7819,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2022,5.8,Third Party insurance,10000,20.09,5.0,Black,Kolkata,5.80 Lakh,5.8
7820,Petrol,SUV,Manual,1,Tata,Tata Nexon,2021,8.9,Zero Dep,4603,17.33,5.0,Green,Kolkata,8.90 Lakh,8.9
7821,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,2022,6.26,Third Party,7291,24.97,5.0,Silver,Kolkata,6.26 Lakh,6.26
7822,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,7.53,Comprehensive,2179,20.7,5.0,Blue,Kolkata,7.53 Lakh,7.53
7823,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,3.55,Third Party insurance,26226,18.9,5.0,Others,Kolkata,3.55 Lakh,3.55
7824,Diesel,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2016,3.99,Comprehensive,35000,20.14,5.0,Orange,Kolkata,3.99 Lakh,3.99
7825,Petrol,Hatchback,Manual,3,Hyundai,Hyundai EON,2014,2.09,Third Party,24622,21.1,5.0,Others,Kolkata,2.09 Lakh,2.09
7826,Diesel,Sedan,Manual,1,Mahindra Renault,Mahindra Renault Logan,2009,1.25,Third Party insurance,60000,19.2,5.0,Gray,Kolkata,1.25 Lakh,1.25
7827,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2011,1.99,Third Party,37647,20.36,5.0,Red,Kolkata,1.99 Lakh,1.99
7828,Diesel,SUV,Manual,1,Renault,Renault Duster,2014,3.54,Third Party,57321,20.45,5.0,Silver,Kolkata,3.54 Lakh,3.54
7829,Diesel,MUV,Automatic,1,Tata,Tata Hexa,2017,7.25,Comprehensive,67020,17.6,7.0,Blue,Kolkata,7.25 Lakh,7.25
7830,Petrol,SUV,Automatic,1,Renault,Renault Kiger,2022,10.5,Third Party insurance,20000,18.24,5.0,Others,Kolkata,10.50 Lakh,10.5
7831,Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2015,5.0,Third Party insurance,65000,19.67,5.0,White,Kolkata,5 Lakh,5.0
7832,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2015,5.5,Third Party insurance,60000,15.29,5.0,Others,Kolkata,5.50 Lakh,5.5
7833,Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2014,2.25,Third Party insurance,30000,21.1,5.0,Others,Kolkata,2.25 Lakh,2.25
7834,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2014,1.8,Third Party insurance,70000,22.74,5.0,Others,Kolkata,1.80 Lakh,1.8
7835,Petrol,Hatchback,Manual,1,Ford,Ford Figo,2010,1.65,Third Party insurance,50000,15.6,5.0,Green,Kolkata,1.65 Lakh,1.65
7836,Petrol,MUV,Manual,1,Honda,Honda Mobilio,2016,4.99,Third Party,24000,17.3,7.0,Brown,Kolkata,4.99 Lakh,4.99
7837,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2010,1.7,Third Party insurance,50000,20.36,5.0,Others,Kolkata,1.70 Lakh,1.7
7838,Petrol,SUV,Manual,1,Honda,Honda WR-V,2017,5.7,Third Party insurance,40000,17.5,5.0,Black,Kolkata,5.70 Lakh,5.7
