it,ft,bt,transmission,ownerNo,oem,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Engine,Seats.1,Color,Max Power.1,Seating Capacity.1,Steering Type.1,Tyre Type.1,Alloy Wheel Size.1,No Door Numbers.1,Gear Box,Drive Type,Seating Capacity.2,Steering Type.2,Tyre Type.2,No Door Numbers.2,Alloy Wheel Size.2,City,Top Speed.1,Drive Type.1,Turning Radius.1,Rear Brake Type.1,Gear Box.1,Front Brake Type.1,Acceleration.1
0,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2018,₹ 5.02 Lakh,Comprehensive,"1,01,739 Kms",17.74 kmpl,999 CC,5.0,White,75.10bhp@6200rpm,,,,,,5 Speed,FWD,5.0,Electronic,"Tubeless,Radial",5.0,R15,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2019,₹ 5.52 Lakh,Zero Dep,"69,049 Kms",23.84 kmpl,1199 CC,5.0,Others,83.83bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,15,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2018,₹ 8.30 Lakh,Third Party insurance,"1,10,000 Kms",24.3 kmpl,1248 CC,5.0,Red,88.5bhp@4000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,16,Hyderabad,,,,,,,
0,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2017,₹ 5.79 Lakh,Zero Dep,"56,242 Kms",19.5 kmpl,1199 CC,5.0,Brown,88.76bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,14,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2018,₹ 12.15 Lakh,Third Party,"1,24,281 Kms",16 kmpl,1997 CC,7.0,Grey,140bhp@3750rpm,,,,,,6 Speed,FWD,7.0,Power,"Tubeless,Radial",5.0,17,Hyderabad,,,,,,,
0,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2019,₹ 9.50 Lakh,Third Party insurance,"38,000 Kms",18.27 kmpl,998 CC,5.0,White,118.35bhp@6000rpm,,,,,,6-Speed,FWD,5.0,Electric,Radial,5.0,16,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Mahindra,Mahindra Scorpio,2018,₹ 10.21 Lakh,Third Party insurance,"84,249 Kms",,2179 CC,7.0,Red,136.78bhp@3750rpm,,,,,,6 Speed,,7.0,,"Radial, Tubeless",5.0,,Hyderabad,,,,,,,
0,Diesel,Sedan,Automatic,1,BMW,BMW 3 Series,2018,₹ 25.95 Lakh,Third Party,"45,000 Kms",22.69 kmpl,1995 CC,5.0,White,190bhp@4000rpm,,,,,,8 Speed,RWD,5.0,Power,"Tubeless,Radial",4.0,17,Hyderabad,,,,,,,
0,Petrol,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2013,₹ 4.21 Lakh,Comprehensive,"1,22,117 Kms",22.41 kmpl,1197 CC,5.0,White,88.50bhp@6000rpm,,,,,,5 Speed,,5.0,Electric,"Tubeless, Radial",4.0,,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Ford,Ford Ecosport,2019,₹ 8.70 Lakh,Comprehensive,"1,08,632 Kms",23 kmpl,1498 CC,5.0,Silver,98.96bhp@3750rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,16,Hyderabad,,,,,,,
0,Diesel,Sedan,Automatic,1,BMW,BMW 5 Series,2017,₹ 45 Lakh,Third Party insurance,"10,700 Kms",18.12 kmpl,1995 CC,5.0,White,190bhp@4000rpm,,,,,,8 Speed,RWD,5.0,Power,"Tubeless,Radial",4.0,17,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Ford,Ford Ecosport,2017,₹ 6.77 Lakh,Third Party,"1,16,988 Kms",22.77 kmpl,1498 CC,5.0,Black,98.59bhp@3750rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,16,Hyderabad,,,,,,,
0,Petrol,Sedan,Automatic,1,Honda,Honda City,2014,₹ 7.25 Lakh,Third Party insurance,"60,000 Kms",18 kmpl,1497 CC,5.0,urban titanim,117.3bhp@6600rpm,,,,,,5 Speed CVT,FWD,5.0,Power,"Tubeless,Radial",4.0,15,Hyderabad,,,,,,,
0,Diesel,Sedan,Manual,1,Honda,Honda Amaze,2018,₹ 6.50 Lakh,Third Party insurance,"1,20,000 Kms",25.8 kmpl,1498 CC,5.0,Others,98.6bhp@3600rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,14,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2016,₹ 9.80 Lakh,Third Party insurance,"92,000 Kms",19.67 kmpl,1582 CC,5.0,Red,126.2bhp@4000rpm,,,,,,6 Speed,FWD,5.0,Power,Tubeless,5.0,16,Hyderabad,,,,,,,
0,Diesel,MUV,Manual,1,Mahindra,Mahindra Marazzo,2019,₹ 11 Lakh,Third Party insurance,"80,000 Kms",17.3 kmpl,1497 CC,7.0,Others,121bhp@3500rpm,,,,,,6 Speed,FWD,7.0,Power,"Tubless, Radial",5.0,,Hyderabad,,,,,,,
0,Cng,Sedan,Manual,2,Toyota,Toyota Corolla Altis,2009,₹ 2.90 Lakh,Third Party insurance,"90,000 Kms",14.53 kmpl,1798 CC,5.0,Silver,138bhp@6400rpm,,,,,,6 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,15,Hyderabad,,,,,,,
0,Diesel,Hatchback,Manual,2,Skoda,Skoda Fabia,2014,₹ 3.50 Lakh,Third Party insurance,"1,10,000 Kms",20.86 kmpl,1199 CC,5.0,Others,75bhp@4200rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,15,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Nissan,Nissan Micra,2011,₹ 2.90 Lakh,Third Party insurance,"70,000 Kms",18.06 kmpl,1198 CC,5.0,Silver,75bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,14,Hyderabad,,,,,,,
0,Diesel,Hatchback,Manual,1,Tata,Tata Tiago,2018,₹ 5.90 Lakh,Third Party insurance,"72,761 Kms",27.28 kmpl,1047 CC,5.0,Orange,69bhp@4000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,14,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2013,₹ 2.99 Lakh,Comprehensive,"72,473 Kms",20.36 kmpl,1197 CC,5.0,Silver,78.9bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,13,Hyderabad,,,,,,,
0,Petrol,SUV,Manual,1,Maruti,Maruti Brezza,2022,₹ 12.52 Lakh,Third Party,"18,030 Kms",19.89 kmpl,1462 CC,5.0,Maroon,101.65bhp@6000rpm,,,,,,5-Speed,,5.0,Electric,"Tubeless, Radial",5.0,16,Hyderabad,,,,,,,
0,Diesel,Sedan,Manual,1,Honda,Honda Amaze,2018,₹ 8.75 Lakh,Third Party insurance,"63,000 Kms",27.4 kmpl,1498 CC,5.0,g brown,98.63bhp@3600rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Automatic,1,Honda,Honda Jazz,2016,₹ 5.50 Lakh,Third Party,"40,404 Kms",19 kmpl,1199 CC,5.0,Silver,88.7bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,,Hyderabad,,,,,,,
0,Petrol,Sedan,Automatic,1,Honda,Honda City,2018,₹ 9.70 Lakh,Comprehensive,"96,407 Kms",18 kmpl,1497 CC,5.0,Brown,117.6bhp@6600rpm,,,,,,CVT,FWD,5.0,Power,"Tubeless,Radial",4.0,16,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,₹ 5.90 Lakh,Third Party insurance,"20,000 Kms",18.9 kmpl,1197 CC,5.0,Others,81.86bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,14,Hyderabad,,,,,,,
0,Petrol,Sedan,Manual,1,Honda,Honda City,2017,₹ 7.71 Lakh,Comprehensive,"53,456 Kms",17.8 kmpl,1497 CC,5.0,Silver,117.3bhp@6600rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,15,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2016,₹ 2.57 Lakh,Comprehensive,"91,603 Kms",22.05 kmpl,796 CC,5.0,White,47.33bhp@6000rpm,,,,,,5 Speed,,5.0,,Tubeless Tyres,5.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Toyota,Toyota Glanza,2021,₹ 7.67 Lakh,Zero Dep,"28,246 Kms",22.35 kmpl,1197 CC,5.0,Red,88.50bhp@6000rpm,,,,,,5-Speed,,5.0,Power,"Tubeless, Radial",5.0,16,Hyderabad,,,,,,,
0,Diesel,Sedan,Manual,3,Renault,Renault Scala,2013,₹ 2.60 Lakh,Third Party insurance,"1,71,000 Kms",21.64 kmpl,1461 CC,5.0,Silver,84.8bhp@3750rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,15,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2021,₹ 5.81 Lakh,Third Party,"30,224 Kms",19.01 kmpl,1199 CC,5.0,Red,84.82bhp@6000rpm,,,,,,5-Speed,,5.0,Electric,"Tubeless, Radial",5.0,,Hyderabad,,,,,,,
0,Diesel,Sedan,Manual,1,Honda,Honda City,2017,₹ 10.25 Lakh,Third Party insurance,"70,000 Kms",25.6 kmpl,1498 CC,5.0,Others,97.9bhp@3600rpm,,,,,,6 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,15,Hyderabad,,,,,,,
0,Diesel,Hatchback,Manual,3,Hyundai,Hyundai i20,2013,₹ 4 Lakh,Third Party insurance,"1,20,000 Kms",21.27 kmpl,1396 CC,5.0,Others,88.76bhp@4000rpm,,,,,,6 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,14,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,2,Maruti,Maruti Vitara Brezza,2017,₹ 7.50 Lakh,Third Party insurance,"1,20,000 Kms",24.3 kmpl,1248 CC,5.0,Black,88.5bhp@4000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,16,Hyderabad,,,,,,,
0,Diesel,Sedan,Manual,2,Skoda,Skoda Rapid,2020,₹ 10 Lakh,Third Party insurance,"80,000 Kms",21.13 kmpl,1498 CC,5.0,Others,108.6bhp@4000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,15,Hyderabad,,,,,,,
0,Petrol,Sedan,Automatic,1,Skoda,Skoda Octavia,2019,₹ 21.50 Lakh,Third Party insurance,"49,000 Kms",15.1 kmpl,1798 CC,5.0,beige,178bhp@5100-6200rpm,,,,,,7 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,16,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,₹ 6.60 Lakh,Third Party insurance,"70,000 Kms",18.6 kmpl,1197 CC,5.0,Others,81.86bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Ford,Ford Ecosport,2014,₹ 6.62 Lakh,Third Party insurance,"85,838 Kms",22.7 kmpl,1498 CC,5.0,White,89.84bhp@3750rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,16,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Nissan,Nissan Micra Active,2016,₹ 3.95 Lakh,Third Party insurance,"68,000 Kms",19.69 kmpl,1198 CC,5.0,Blue,67.04bhp@5000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Automatic,2,Maruti,Maruti Celerio,2018,₹ 5.14 Lakh,Comprehensive,"38,607 Kms",23.1 kmpl,998 CC,5.0,Silver,67.04bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless, Radial",5.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Automatic,2,Hyundai,Hyundai i20,2019,₹ 7.72 Lakh,Third Party insurance,"48,934 Kms",17.4 kmpl,1197 CC,5.0,White,81.86bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,16,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2018,₹ 6.80 Lakh,Third Party insurance,"73,000 Kms",18.6 kmpl,1197 CC,5.0,Red,81.86bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2014,₹ 2.54 Lakh,Third Party insurance,"31,933 Kms",22.05 kmpl,796 CC,5.0,Red,47.33bhp@6000rpm,,,,,,5 Speed,,5.0,,Tubeless Tyres,5.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,₹ 3.11 Lakh,Third Party insurance,"54,959 Kms",18.9 kmpl,998 CC,5.0,Blue,67.1bhp@6200rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless, Radial",4.0,14,Hyderabad,,,,,,,
0,Diesel,Sedan,Automatic,1,Jaguar,Jaguar XF,2014,₹ 21.50 Lakh,Third Party insurance,"49,000 Kms",14.74 kmpl,2993 CC,5.0,Blue,270.9bhp@4000rpm,,,,,,8 Speed,RWD,5.0,Power,"Tubeless,Radial",4.0,20,Hyderabad,,,,,,,
0,Petrol,Sedan,Automatic,1,Honda,Honda City,2017,₹ 10.15 Lakh,Zero Dep,"59,261 Kms",18 kmpl,1497 CC,5.0,Silver,117.3bhp@6600rpm,,,,,,5 Speed CVT,FWD,5.0,Power,"Tubeless,Radial",4.0,15,Hyderabad,,,,,,,
0,Diesel,Sedan,Automatic,1,Audi,Audi A3,2019,₹ 28.50 Lakh,Third Party insurance,"42,000 Kms",20.38 kmpl,1968 CC,5.0,White,143bhp@3500-4000rpm,,,,,,6 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,16,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2014,₹ 4.61 Lakh,Comprehensive,"73,889 Kms",22.38 kmpl,1197 CC,5.0,Red,88.50bhp@6000rpm,,,,,,5-Speed,,5.0,Electric,"Radial, Tubeless",5.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,2,Renault,Renault KWID,2019,₹ 3.72 Lakh,Third Party,"44,363 Kms",22.3 kmpl,799 CC,5.0,White,53.26bhp@5600rpm,,,,,,5 Speed,FWD,5.0,Electric,"Tubeless,Radial",5.0,,Hyderabad,,,,,,,
0,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2011,₹ 14.50 Lakh,Third Party insurance,"54,000 Kms",14.21 kmpl,2143 CC,5.0,Black,203bhp@4200rpm,,,,,,5 Speed,Rear Wheel Drive with ESP,5.0,Power,"Tubeless,Radial",4.0,17,Hyderabad,,,,,,,
0,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2017,₹ 8.03 Lakh,Third Party,"50,151 Kms",17.01 kmpl,1591 CC,5.0,Black,121.3bhp@6300rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,4.0,16,Hyderabad,,,,,,,
0,Lpg,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,2010,₹ 2.20 Lakh,Third Party insurance,"1,20,000 Kms",13.45 kmpl,1086 CC,5.0,Others,62.1bhp@5500rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,13,Hyderabad,,,,,,,
0,Diesel,Sedan,Automatic,1,Volvo,Volvo S60,2012,₹ 11.50 Lakh,Third Party insurance,"92,000 Kms",13.2 kmpl,2400 CC,5.0,Silver,215bhp@4000rpm,,,,,,6 Speed,AWD,5.0,Power,"Tubeless,Radial",4.0,17,Hyderabad,,,,,,,
0,Diesel,Sedan,Automatic,1,Jaguar,Jaguar XF,2017,₹ 29.95 Lakh,Comprehensive,"51,000 Kms",19.33 kmpl,1999 CC,5.0,White,177bhp@4000rpm,,,,,,8 Speed,RWD,5.0,Power,"Tubeless,Radial",4.0,20,Hyderabad,,,,,,,
0,Petrol,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLE,2018,₹ 69.50 Lakh,Third Party insurance,"70,000 Kms",8.9 kmpl,2996 CC,5.0,Blue,384.87bhp@6100rpm,,,,,,9 Speed,AWD,5.0,Power,"Radial,Tubeless",5.0,21,Hyderabad,,,,,,,
0,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2019,₹ 9 Lakh,Not Available,"72,253 Kms",18.27 kmpl,998 CC,5.0,Blue,118.35bhp@6000rpm,,,,,,6-Speed,FWD,5.0,Power,Radial,5.0,16,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2015,₹ 14 Lakh,Not Available,"51,757 Kms",16 kmpl,2179 CC,7.0,Purple,140bhp@3750rpm,,,,,,6 Speed,FWD,7.0,Power,Tubeless Tyres,5.0,17,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Chevrolet,Chevrolet Beat,2012,₹ 2.95 Lakh,Third Party insurance,"46,000 Kms",18.6 kmpl,1199 CC,5.0,Grey,79.4bhp@6200rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,14,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Tata,Tata Harrier,2022,₹ 19.65 Lakh,Third Party,"24,648 Kms",16.35 kmpl,1956 CC,5.0,White,167.67bhp@3750rpm,,,,,,6-Speed,,5.0,Power,"Tubeless, Radial",5.0,17,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,₹ 3.06 Lakh,Comprehensive,"61,201 Kms",20.51 kmpl,998 CC,5.0,Others,67.04bhp@6200rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless Tyres,5.0,,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Tata,Tata Harrier,2021,₹ 20.15 Lakh,Third Party insurance,"23,000 Kms",16.35 kmpl,1956 CC,5.0,Red,167.67bhp@3750rpm,,,,,,6-Speed,,5.0,Power,"Tubeless, Radial",5.0,17,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2016,₹ 3.66 Lakh,Third Party,"46,563 Kms",20.51 kmpl,998 CC,5.0,Red,67.04bhp@6200rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless Tyres,5.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,₹ 6.45 Lakh,Third Party insurance,"41,085 Kms",18.6 kmpl,1197 CC,5.0,Red,81.83bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,16,Hyderabad,,,,,,,
0,Diesel,Hatchback,Manual,1,Ford,Ford Figo,2010,₹ 2.99 Lakh,Third Party insurance,"90,000 Kms",20 kmpl,1399 CC,5.0,Green,68bhp@4000rpm,,,,,,5 Speed,Front Wheel Drive,5.0,Power,"Tubeless,Radial",5.0,14,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2013,₹ 4.23 Lakh,Comprehensive,"50,260 Kms",18.5 kmpl,1197 CC,5.0,White,82.85bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,14,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Ford,Ford Figo,2010,₹ 2.95 Lakh,Third Party insurance,"55,000 Kms",15.6 kmpl,1196 CC,5.0,Grey,70bhp@6250rpm,,,,,,5 Speed,Front Wheel Drive,5.0,Power,"Tubeless,Radial",5.0,14,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Celerio,2014,₹ 3.28 Lakh,Third Party insurance,"1,07,913 Kms",25.24 kmpl,998 CC,5.0,Red,65.71bhp@5500rpm,,,,,,5-Speed,,5.0,Electric,"Tubeless, Radial",5.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2017,₹ 5.65 Lakh,Comprehensive,"52,858 Kms",22.38 kmpl,1197 CC,5.0,Silver,88.50bhp@6000rpm,,,,,,5-Speed,,5.0,Electric,"Radial, Tubeless",5.0,,Hyderabad,,,,,,,
0,Diesel,Sedan,Automatic,1,BMW,BMW 3 Series,2014,₹ 22.50 Lakh,Third Party insurance,"50,000 Kms",19.59 kmpl,1995 CC,5.0,Brown,184bhp@4000rpm,,,,,,8 Speed,RWD,5.0,Power,"Tubeless,Radial",4.0,18,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,2,Renault,Renault KWID,2016,₹ 2.99 Lakh,Comprehensive,"41,832 Kms",23.01 kmpl,999 CC,5.0,Others,67bhp@5500rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Datsun,Datsun GO,2014,₹ 2.99 Lakh,Third Party insurance,"61,000 Kms",20.63 kmpl,1198 CC,5.0,Silver,67bhp@5000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,,Hyderabad,,,,,,,
0,Diesel,Sedan,Automatic,1,Skoda,Skoda Laura,2012,₹ 4.90 Lakh,Comprehensive,"1,36,700 Kms",17 kmpl,1968 CC,5.0,Rosso Brunello,140PS @4000rpm,,,,,,6 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,16,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Ritz,2011,₹ 3.40 Lakh,Third Party insurance,"44,000 Kms",18.5 kmpl,1197 CC,5.0,Silver,85.80bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,,Hyderabad,,,,,,,
0,Petrol,Sedan,Automatic,3,Hyundai,Hyundai Sonata,2003,₹ 1.50 Lakh,Third Party insurance,"40,000 Kms",11 kmpl,2359 CC,5.0,Silver,"165 @ 5,800 (PS@rpm)",,,,,,4 Speed,,5.0,Power,"Tubeless,Radial",4.0,16,Hyderabad,,,,,,,
0,Petrol,MUV,Automatic,1,Renault,Renault Triber,2021,₹ 6.50 Lakh,Comprehensive,"45,430 Kms",18.2 kmpl,999 CC,7.0,White,71bhp@6250rpm,,,,,,5-Speed,FWD,7.0,Electric,Radial Tubeless,5.0,,Hyderabad,,,,,,,
0,Petrol,SUV,Automatic,1,Volkswagen,Volkswagen Taigun,2022,₹ 16.50 Lakh,Third Party insurance,"10,000 Kms",18.41 kmpl,999 CC,5.0,White,113.98bhp@5000-5500rpm,,,,,,6-Speed,,5.0,Electric,"Tubeless,Radial",5.0,16,Hyderabad,,,,,,,
0,Petrol,SUV,Manual,1,Nissan,Nissan Magnite,2021,₹ 7.50 Lakh,Third Party insurance,"50,000 Kms",18.75 kmpl,999 CC,5.0,Silver,71.02bhp@6250rpm,,,,,,5 Speed,,5.0,Electronic,"Tubeless,Radial",5.0,,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2015,₹ 7 Lakh,Comprehensive,"89,178 Kms",16 kmpl,1997 CC,7.0,Black,140bhp@3750rpm,,,,,,6 Speed ,FWD,7.0,Power,"Tubeless,Radial",5.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2014,₹ 4.66 Lakh,Comprehensive,"52,507 Kms",22.38 kmpl,1197 CC,5.0,Blue,88.50bhp@6000rpm,,,,,,5-Speed,,5.0,Electric,"Radial, Tubeless",5.0,,Hyderabad,,,,,,,
0,Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Ameo,2019,₹ 5.87 Lakh,Third Party insurance,"47,495 Kms",19.44 kmpl,999 CC,5.0,White,75bhp@6200rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,2,Datsun,Datsun RediGO,2017,₹ 2.20 Lakh,Third Party insurance,"50,000 Kms",22.7 kmpl,799 CC,5.0,White,53.64bhp@5678rpm,,,,,,5-Speed,2WD,5.0,Power,,5.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Automatic,1,Maruti,Maruti Swift,2019,₹ 6.77 Lakh,Third Party insurance,"89,899 Kms",22.56 kmpl,1197 CC,5.0,Silver,88.50bhp@6000rpm,,,,,,5-Speed,,5.0,Electric,"Radial, Tubeless",5.0,15,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,2,Renault,Renault KWID,2017,₹ 3.34 Lakh,Third Party insurance,"39,992 Kms",23.01 kmpl,999 CC,5.0,Others,67bhp@5500rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,,Hyderabad,,,,,,,
0,Lpg,Hatchback,Manual,2,Maruti,Maruti Wagon R,2009,₹ 1.50 Lakh,Third Party insurance,"80,000 Kms",17.3 kmpl,1061 CC,5.0,Others,"57.5@6,000 (PS@rpm)",,,,,,5 Speed,,5.0,Power,"Tubeless, Radial",5.0,13,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,₹ 3.15 Lakh,Third Party,"89,791 Kms",18.9 kmpl,998 CC,5.0,Silver,67.1bhp@6200rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless, Radial",4.0,14,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2006,₹ 1.15 Lakh,Third Party insurance,"83,000 Kms",18.9 kmpl,998 CC,5.0,Gray,67bhp@6200rpm,,,,,,5 Speed Manual (Cable Type Gear Shift),Two Wheel Drive,5.0,Power,"Tubeless, Radial",5.0,13,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2015,₹ 3.89 Lakh,Comprehensive,"1,14,071 Kms",18.9 kmpl,1197 CC,5.0,Red,82bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,,Hyderabad,,,,,,,
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2015,₹ 3.47 Lakh,Comprehensive,"66,445 Kms",20.51 kmpl,998 CC,5.0,Silver,67.04bhp@6200rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless Tyres,5.0,,Hyderabad,,,,,,,
0,Petrol,SUV,Automatic,1,Volkswagen,Volkswagen Taigun,2021,₹ 14.50 Lakh,Third Party insurance,"30,000 Kms",18.41 kmpl,999 CC,5.0,Others,113.98bhp@5000-5500rpm,,,,,,6-Speed,,5.0,Electric,"Tubeless,Radial",5.0,16,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Honda,Honda WR-V,2018,₹ 8 Lakh,Third Party insurance,"96,615 Kms",25.5 kmpl,1498 CC,5.0,White,98.6bhp@3600rpm,,,,,,6 Speed,FWD,5.0,Electric,"Tubeless,Radial",5.0,16,Hyderabad,,,,,,,
0,Diesel,SUV,Manual,1,Kia,Kia Seltos,2020,₹ 15.50 Lakh,Third Party insurance,"60,000 Kms",20.8 kmpl,1493 CC,5.0,Others,113.43bhp@4000rpm,,,,,,6-Speed,FWD,5.0,Electric,"Tubeless, Radial",5.0,17,Hyderabad,,,,,,,
