it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement,Transmission,Year of Manufacture,RTO,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Fuel Suppy System,Turbo Charger,Value Configuration,Super Charger,BoreX Stroke,Compression Ratio,Length,Width,Height,Wheel Base,Kerb Weight,Gross Weight,Front Tread,Rear Tread,Ground Clearance Unladen,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Turning Radius,Top Speed,Acceleration,City
0,Diesel,Sedan,"40,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz C-Class,2015,4700,C 220 CDI Avantgarde,₹ 25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Diesel,5 Seats,"40,000 Kms",First Owner,2143 cc,Automatic,2015,,19.27 kmpl,2143 CC,170bhp,400Nm,17,5,Others,In-Line Engine,2143,170bhp@3000-4200rpm,400Nm@1400-2800rpm,4.0,4.0,CRDi,Yes,DOHC,No,,,4686mm,2020mm,1442mm,2840mm,1655kg,2135kg,1588mm,1570mm,,,,,,,,,,,,,,7 Speed,RWD,5,Power,Disc,Disc,"Tubeless, Radial",17,4,480-litres,5.61 metres,233 Kmph,7.4 Seconds,Delhi
0,Diesel,SUV,"1,20,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2014,3822,W6 2WD,₹ 6.64 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Diesel,7 Seats,"1,20,000 Kms",First Owner,2179 cc,Manual,2014,PB03,15.1 kmpl,2179 CC,140bhp,330Nm,,7,Others,mHawk Diesel Engine,2179,140bhp@3750rpm,330Nm@1600-2800rpm,4.0,4.0,Direct Injection ,Yes,DOHC,No,,,4585mm,1890mm,1785mm,2700mm,1900,2450kg,,,,,,,,,,,,,,,,6 Speed ,FWD,7,Power,Disc & Caliper Type,Disc & Caliper Type,"Tubeless,Radial ",,5,,5.6 metres,175 kmph,12.5 Seconds,Delhi
0,Petrol,Hatchback,"54,235",Manual,2,2nd Owner,Maruti,Maruti Ritz,2014,4141,VXi,₹ 2.84 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2014,Third Party,Petrol,5 Seats,"54,235 Kms",Second Owner,1197 cc,Manual,2014,DL02,18.5 kmpl,1197 CC,85.80bhp,114Nm,,5,Grey,K Series Petrol Engine,1197,85.80bhp@6000rpm,114Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,,,3775mm,1680mm,1620mm,2360mm,1015kg,1430kg,1470mm,1480mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",,5,236-liters,4.7 metres,156 Kmph,15 Seconds,Delhi
0,Petrol,Hatchback,"52,777",Automatic,1,1st Owner,Maruti,Maruti Ignis,2018,5938,1.2 AMT Alpha BSIV,₹ 5.20 Lakh,₹ 5.49 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2018,Zero Dep,Petrol,5 Seats,"52,777 Kms",First Owner,1197 cc,Automatic,2018,UP16,20.89 kmpl,1197 CC,81.80bhp,113Nm,15,5,Silver,1.2-Litre VVT Petrol Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,MPFI,No,SOHC,No,,,3700mm,1690mm,1595mm,2435mm,855,,,,,,,,,,,,,,,,,5 Speed,FWD,5,Electrical,Disc,Drum,"Tubeless,Radial",15,5,260-litres,4.7 m,,13.69 Seconds,Delhi
0,Petrol,Hatchback,"26,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2018,5692,1.2 Magna Executive,₹ 5.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Comprehensive,Petrol,5 Seats,"26,000 Kms",First Owner,1197 cc,Manual,2018,DL9C,18.6 kmpl,1197 CC,81.83bhp,114.7Nm,,5,Silver,Kappa VTVT Petrol Engine,1197,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,,,3985mm,1734mm,1505mm,2570mm,1066kg,,1505mm,1503mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,295-litres,5.2 metres,170 Kmph,13.2 Seconds,Delhi
0,Petrol,Sedan,"77,937",Manual,1,1st Owner,Skoda,Skoda Rapid,2018,3124,1.6 MPI Active BSIV,₹ 6.55 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2019,Third Party,Petrol,5 Seats,"77,937 Kms",First Owner,1598 cc,Manual,2018,HR51,15.41 kmpl,1598 CC,103.2bhp,153Nm,,5,White,Petrol Engine,1598,103.2bhp@5200-5250rpm,153Nm@3750-3800rpm,4.0,4.0,MPFI,No,DOHC,No,,,4413mm,1699mm,1466mm,2552mm,1111kg,1680Kg,,,120mm,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,460,5.3 meters,185kmph,,Delhi
0,Petrol,Sedan,"40,663",Manual,1,1st Owner,Tata,Tata Tigor,2021,7373,XZ Plus BSVI,₹ 6.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2021,Zero Dep,Petrol,5 Seats,"40,663 Kms",First Owner,1199 cc,Manual,2021,HR24,19.28 kmpl,1199 CC,84.82bhp,113Nm,15,5,Silver,1.2L Revotron Engine,1199,84.82bhp@6000rpm,113Nm@3300rpm,3.0,4.0,,,,,,,3993mm,1677,1532,2450,1030,,,,170,,,,,,,,,,,,,5-Speed,,5,Electric,Disc,Drum,"Tubeless,Radial",15,4,419,,,,Delhi
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2015,1542,Asta,₹ 3.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2015,Comprehensive,Petrol,5 Seats,"40,000 Kms",First Owner,1197 cc,Manual,2015,DL8C,18.9 kmpl,1197 CC,82bhp,114Nm,14,5,Blue,Kappa VTVT Petrol Engine,1197,82bhp@6000rpm,114Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,,,3765mm,1660mm,1520mm,2425mm,935kg,,1479mm,1493mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,14,5,256-liters,4.8 metres,165 Kmph,12.9 Seconds,Delhi
0,Petrol,Sedan,"1,15,500",Manual,1,1st Owner,Toyota,Toyota Etios,2011,2185,VX,₹ 2.17 Lakh,₹ 2.30 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2011,Comprehensive,Petrol,5 Seats,"1,15,500 Kms",First Owner,1496 cc,Manual,2011,HR26,17.6 kmpl,1496 CC,88.7bhp,132Nm,15,5,Silver,"2NR-FE ,Gasoline, 4 Cylin",1496,88.7bhp@5600rpm,132Nm@3000rpm,4.0,4.0,EFI(Electronic Fuel Injection),No,DOHC,No,,,4265mm,1695mm,1510mm,2550mm,930kg,,,,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc ,Drum,"Tubeless,Radial",15,4,595-litre,4.9 metres,,,Delhi
0,Petrol,Sedan,"67,000",Automatic,1,1st Owner,Skoda,Skoda Superb,2015,3203,Elegance 1.8 TSI AT,₹ 9.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2015,Comprehensive,Petrol,5 Seats,"67,000 Kms",First Owner,1798 cc,Automatic,2015,DL8C,13.7 kmpl,1798 CC,157.75bhp,250Nm,16,5,Silver,Petrol Engine,1798,157.75bhp@4500-6200rpm,250Nm@1500-4500rpm,4.0,4.0,Direct Injection,Yes,DOHC,No,,,4833mm,1817mm,1482mm,2761mm,1598kg,2091kg,,,,,,,,,,,,,,,,7 Speed,FWD,5,Power,Disc,Disc,"Tubeless,Radial",16,4,565-litres,5.4 metres,205 Kmph,9.1 Seconds,Delhi
0,Petrol,SUV,"16,312",Manual,1,1st Owner,Hyundai,Hyundai Creta,2016,8179,1.6 VTVT SX Plus,₹ 8.87 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2016,Third Party,Petrol,5 Seats,"16,312 Kms",First Owner,1591 cc,Manual,2016,DL10,13 kmpl,1591 CC,121.3bhp,151Nm,17,5,Silver,VTVT Petrol Engine,1591,121.3bhp@6400rpm,151Nm@4850rpm,4.0,4.0,MPFi,No,DOHC,No,,,4270mm,1780mm,1630mm,2590mm,1280,,,,,,,,,,,,,,,,,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,17,5,400-litres,5.3 metres,,,Delhi
0,Petrol,Sedan,"60,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2016,4216,LXI Option,₹ 4.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Petrol,5 Seats,"60,000 Kms",Second Owner,1197 cc,Manual,2016,DL3C,20.85 kmpl,1197 CC,83.14bhp,115Nm,,5,Others,K Series VVT Engine,1197,83.14bhp@6000rpm,115Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,73 X 71.5 mm,11.0:1,3995mm,1695mm,1555mm,2430mm,940kg,1415kg,1485mm,1495mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",,4,320-liters,4.8 metres,158 Kmph,12.6 Seconds,Delhi
0,Petrol,MUV,"90,000",Manual,1,1st Owner,Honda,Honda Mobilio,2014,1364,S i-VTEC,₹ 4.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Petrol,7 Seats,"90,000 Kms",First Owner,1497 cc,Manual,2014,DL03,17.3 kmpl,1497 CC,117.3bhp,145Nm,,7,Others,i-VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-FI,No,SOHC,No,73.0 X 89.4 mm,10.3:1,4386mm,1683mm,1603mm,2652mm,1145Kg,,,,,,,,,,,,,,,,,5 Speed,FWD,7,Power,Disc,Drum,"Tubeless,Radial",,5,223-litres,5.2 metres,160 Kmph,16 Seconds,Delhi
0,Cng,Hatchback,"67,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2018,6921,1.2 Kappa Magna CNG BSIV,₹ 4.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Comprehensive,CNG,5 Seats,"67,000 Kms",First Owner,1197 cc,Manual,2018,HR26,18.9 km/kg,1197 CC,65.39bhp,98Nm,,5,Silver,Kappa VTVT Petrol Engine,1197,65.39bhp@6000rpm,98Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,,,3765mm,1660mm,1520mm,2425mm,1080,,1479mm,1493mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,256,4.8 metres,165 Kmph,12.9 Seconds,Delhi
0,Petrol,Sedan,"80,000",Manual,2,2nd Owner,Maruti,Maruti Ciaz,2015,4004,VXi,₹ 5.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Petrol,5 Seats,"80,000 Kms",Second Owner,1373 cc,Manual,2015,,20.73 kmpl,1373 CC,91.1bhp,130Nm,,5,Others,k14B VVT Engine,1373,91.1bhp@6000rpm,130Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,73 X 82mm,10.1:1,4490mm,1730mm,1485mm,2650mm,1010kg,1490kg,1495mm,1505mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,4,510-litres,5.4 metres,190 kmph,14 Seconds,Delhi
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2011,1567,Era,₹ 1.37 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Petrol,5 Seats,"60,000 Kms",First Owner,1086 cc,Manual,2011,UP16,19.81 kmpl,1086 CC,68.05bhp,99.04Nm,,5,Others,IRDE2 Engine,1086,68.05bhp@5500rpm,99.04Nm@4500rpm,4.0,3.0,MPFI,No,SOHC,No,,,3585mm,1595mm,1550mm,2380mm,860kg,,1400mm,1385mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,Tubeless,,5,225-litres,4.7 metres,165 Kmph,14.3 Seconds,Delhi
0,Petrol,Sedan,"34,253",Automatic,1,1st Owner,Honda,Honda City,2015,1276,i VTEC CVT SV,₹ 5.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2015,Comprehensive,Petrol,5 Seats,"34,253 Kms",First Owner,1497 cc,Automatic,2015,DL9C,18 kmpl,1497 CC,117.3bhp,145Nm,,5,Maroon,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,SOHC,No,73.0 X 89.4 mm,10.3:1,4440mm,1695mm,1495mm,2600mm,1065kg,,1480mm,1465mm,,,,,,,,,,,,,,5 Speed CVT,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,510-litres,5.3 metres,195 Kmph,10 Seconds,Delhi
0,Petrol,SUV,"27,000",Automatic,1,1st Owner,Kia,Kia Seltos,2019,7109,HTX IVT G,₹ 12.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2019,Comprehensive,Petrol,5 Seats,"27,000 Kms",First Owner,1497 cc,Automatic,2019,HR26,16.8 kmpl,1497 CC,113.42bhp,144nm,R17,5,White,Smartstream G1.5,1497,113.42bhp@6300rpm,144nm@4500rpm,4.0,4.0,MPI,No,DOHC,No,,,4315mm,1800mm,1645mm,2610mm,1555,,,,190mm,,,,,,,,,,,,,6-Speed IVT,2WD,5,Electric,Disc,Disc,"Tubeless,Radial",R17,5,433,,,11.8,Delhi
0,Petrol,Hatchback,"64,000",Automatic,2,2nd Owner,Maruti,Maruti Celerio,2017,6048,VXI AMT BSIV,₹ 3.55 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2017,Comprehensive,Petrol,5 Seats,"64,000 Kms",Second Owner,998 cc,Automatic,2017,DL6C,23.1 kmpl,998 CC,67.04bhp,90Nm,,5,Grey,K10B Engine,998,67.04bhp@6000rpm,90Nm@3500rpm,3.0,4.0,MPFi,No,DOHC,No,73 X 82 mm,11.0:1,3695mm,1600mm,1560mm,2425mm,842kg,1250kg,1420mm,1410mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,5,235-litres,4.7 metres,150 Kmph,15.05 Seconds,Delhi
0,Petrol,Sedan,"67,827",Manual,1,1st Owner,Hyundai,Hyundai Xcent,2015,1871,1.2 Kappa SX Option,₹ 3.86 Lakh,₹ 3.90 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2015,Third Party,Petrol,5 Seats,"67,827 Kms",First Owner,1197 cc,Manual,2015,DL12,19.1 kmpl,1197 CC,82bhp,114Nm,15,5,White,Kappa VTVT Petrol Engine,1197,82bhp@6000rpm,114Nm@4000rpm,4.0,4.0,Direct Injection,No,DOHC,No,,,3995mm,1660mm,1520mm,2425mm,1120,,1479mm,1493mm,,,,,,,,,,,,,,5 Speed ,FWD ,5,Power,Disc ,Drum,Tubeless,15,4,407-litres,4.7 metres,172 Kmph,14.2 Seconds,Delhi
0,Petrol,Hatchback,"79,094",Manual,1,1st Owner,Maruti,Maruti Baleno,2018,3962,1.2 Delta,₹ 5.14 Lakh,₹ 5.29 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2018,Zero Dep,Petrol,5 Seats,"79,094 Kms",First Owner,1197 cc,Manual,2018,DL8C,21.4 kmpl,1197 CC,83.1bhp,115Nm,,5,Others,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,,,3995mm,1745mm,1510mm,2520mm,870kg,1340kg,1515mm,1525mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,339-litres,4.9 meters,180 Kmph,12.36 seconds,Delhi
0,Petrol,Sedan,"64,589",Manual,2,2nd Owner,Hyundai,Hyundai Verna,2012,1834,1.6 EX VTVT,₹ 3.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2012,Third Party,Petrol,5 Seats,"64,589 Kms",Second Owner,1591 cc,Manual,2012,DL12,17.01 kmpl,1591 CC,121.3bhp,154.9Nm,16,5,Grey,VTVT Petrol Engine,1591,121.3bhp@6300rpm,154.9Nm@4200rpm,4.0,4.0,MPFI,No,DOHC,No,77.0mm X 85.44mm,10.5;1,4375mm,1700mm,1475mm,2570mm,1240,,,,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc ,Drum,"Tubeless,Radial",16,4,465-litre,5.2 metres,196km/hr,10.5 Seconds,Delhi
0,Petrol,Hatchback,"88,309",Manual,1,1st Owner,Hyundai,Hyundai i20 Active,2015,1665,1.2 SX,₹ 5.08 Lakh,₹ 5.23 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2015,Comprehensive,Petrol,5 Seats,"88,309 Kms",First Owner,1197 cc,Manual,2015,DL8C,17.19 kmpl,1197 CC,81.86bhp,114.73Nm,16,5,Silver,VTVT Petrol Engine,1197,81.86bhp@6000rpm,114.73Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,,,3995mm,1760mm,1555mm,2570mm,1040,,,,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,5,285-litres,5.2 metres,160 Kmph,14 Seconds,Delhi
0,Petrol,Hatchback,"66,688",Manual,2,2nd Owner,Maruti,Maruti Swift,2018,10407,ZXI Plus,₹ 5.67 Lakh,₹ 5.96 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2018,Comprehensive,Petrol,5 Seats,"66,688 Kms",Second Owner,1197 cc,Manual,2018,HR26,22.38 kmpl,1197 CC,88.50bhp,113Nm,15,5,Silver,K Series Dual jet,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,3845mm,1735,1530,2450,875-905,1335,1520,1520,,,,,,,,,,,,,,5-Speed,,5,Electric,Disc,Drum,"Radial, Tubeless",15,5,268,4.8,,,Delhi
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Maruti,Maruti Baleno,2022,6778,Sigma,₹ 6.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"20,000 Kms",First Owner,1197 cc,Manual,2022,,21.01 kmpl,1197 CC,81.80bhp,113Nm,,5,Black,1.2L VVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,MPFI,No,DOHC,No,,,3995mm,1745mm,1510mm,2520mm,865-890,1340kg,1515mm,1525mm,,,,,,,,,,,,,,5 Speed,FWD,5,Electric,Disc,Drum,"Tubeless,Radial",,5,339-litres,4.9,,12.36 seconds,Delhi
0,Petrol,Sedan,"60,653",Automatic,1,1st Owner,Maruti,Maruti Ciaz,2018,6555,Alpha Automatic BSIV,₹ 7.60 Lakh,₹ 7.80 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2018,Third Party,Petrol,5 Seats,"60,653 Kms",First Owner,1462 cc,Automatic,2018,DL8C,20.28 kmpl,1462 CC,103.25bhp,138Nm,16,5,Silver,k15B VVT Engine,1462,103.25bhp@6000rpm,138Nm@4400rpm,4.0,4.0,MPFI,No,DOHC,No,74 x 85 mm,,4490 mm,1730 mm,1485 mm,2650 mm,1105,1530Kg,,,,,,,,,,,,,,,,4 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",16,4,510-litres,5.4 metres,,,Delhi
0,Diesel,MUV,"70,000",Automatic,1,1st Owner,Kia,Kia Carnival,2022,7341,Prestige,₹ 33.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Diesel,7 Seats,"70,000 Kms",First Owner,2199 cc,Automatic,2022,,14.11 kmpl,2199 CC,197.26bhp,440Nm,18,7,White,D2.2L VGT Diesel,2199,197.26bhp@3800rpm,440Nm@1750-2750rpm,4.0,4.0,CRDi,Yes,,,,,5115mm,1985,1755,3060mm,2230,,,,,,,,,,,,,,,,,8-Speed,2WD,7,,Disc,Disc,"Tubeless, Radial",18,5,540,,,,Delhi
0,Petrol,Hatchback,"86,527",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2017,5604,1.2 Kappa Sportz BSIV,₹ 3.98 Lakh,₹ 4.42 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2017,Zero Dep,Petrol,5 Seats,"86,527 Kms",First Owner,1197 cc,Manual,2017,UP80,18.9 kmpl,1197 CC,81.86bhp,113.75nm,,5,Silver,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,,,3765mm,1660mm,1520mm,2425mm,1120,,1479mm,1493mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,256,4.8 metres,165 Kmph,12.9 Seconds,Delhi
0,Petrol,Sedan,"67,000",Manual,1,1st Owner,Honda,Honda Amaze,2017,6413,E Petrol BSIV,₹ 4.85 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2017,Comprehensive,Petrol,5 Seats,"67,000 Kms",First Owner,1199 cc,Manual,2017,UP32,19.5 kmpl,1199 CC,88.76bhp,110Nm,,5,White,i-VTEC Petrol Engine,1199,88.76bhp@6000rpm,110Nm@4800rpm,4.0,4.0,MPFi,No,SOHC,No,,,3995mm,1695mm,1498mm,2470mm,905kg,,,,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,420,4.7 metres,140 Kmph,15 Seconds,Delhi
0,Petrol,Hatchback,"70,000",Manual,3,3rd Owner,Honda,Honda Jazz,2009,1348,Active,₹ 1.35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2009,Third Party insurance,Petrol,5 Seats,"70,000 Kms",Third Owner,1198 cc,Manual,2009,,16 kmpl,1198 CC,90(66) ,110 (11.2) ,15,5,Others,SOHC i-VTEC,1198,90(66) @ 6200,110 (11.2) @ 4800,4.0,4.0,PGM - Fi,No,SOHC,No,,,3900mm,1695mm,1535mm,2500mm,1055kg,,1490mm,1475mm,,,,,,,,,,,,,,5-Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,5,,4.9 m,,13.7 seconds,Delhi
0,Petrol,SUV,"70,000",Automatic,3,3rd Owner,Ford,Ford Ecosport,2013,903,1.5 Ti VCT AT Titanium,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Petrol,5 Seats,"70,000 Kms",Third Owner,1499 cc,Automatic,2013,HR26,16.5 kmpl,1499 CC,110bhp,140Nm,16,5,Red,Ti-VCT Petrol Engine,1499,110bhp@6300rpm,140Nm@4400rpm,4.0,4.0,Direct Injection,No,DOHC,No,79 X 76.5 mm,11.0:1,3999mm,1765mm,1708mm,2520mm,1290kg,1740kg,1519mm,1524mm,,,,,,,,,,,,,,6 Speed,FWD,5,Power,Ventlated Disc,Drum,"Tubeless,Radial",16,5,346-litres,5.3 meters,182 Kmph,16 Seconds,Delhi
0,Petrol,Sedan,"70,311",Manual,1,1st Owner,Honda,Honda Amaze,2018,7440,S Petrol,₹ 5.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2018,Third Party insurance,Petrol,5 Seats,"70,311 Kms",First Owner,1199 cc,Manual,2018,UP16,18.6 kmpl,1199 CC,88.76bhp,110Nm,,5,Golden Brown,i-VTEC Petrol Engine,1199,88.76bhp@6000rpm,110Nm@4800rpm,4.0,4.0,MPFi,No,SOHC,No,,,3995mm,1695mm,1501mm,2470mm,917kg,,,,,,,,,,,,,,,,,5 Speed,FWD,5,Electric,Disc,Drum,"Tubeless,Radial",,4,420,4.7,,15 Seconds,Delhi
0,Petrol,Hatchback,"54,000",Manual,1,1st Owner,Tata,Tata Tiago,2016,2983,1.2 Revotron XZ,₹ 3.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2016,Comprehensive,Petrol,5 Seats,"54,000 Kms",First Owner,1199 cc,Manual,2016,DL1C,23.84 kmpl,1199 CC,84bhp,114Nm,14,5,Brown,Revotron Engine,1199,84bhp@6000rpm,114Nm@3500rpm,3.0,4.0,MPFi,No,DOHC,No,77 X 85.8 mm,10.8:1,3746mm,1647mm,1535mm,2400mm,1012kg,,1400mm,1420mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,14,5,242-litres,4.9 meters,150 kmph,14.3 Seconds,Delhi
0,Petrol,Sedan,"80,000",Manual,3,3rd Owner,Honda,Honda City,2009,1244,1.5 E MT,₹ 1.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2009,Third Party insurance,Petrol,5 Seats,"80,000 Kms",Third Owner,1497 cc,Manual,2009,DL4C,17 kmpl,1497 CC,"118PS at 6,600 rpm",146Nm at 4800 rpm,15,5,Others,In-Line Engine,1497,"118PS at 6,600 rpm",146Nm at 4800 rpm,4.0,4.0,EFI (Electronic Fuel Injection),No,SOHC,No,,,4420mm,1695mm,1480mm,2550mm,1100kg,,,,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,4,506 litres,5.3 m,,,Delhi
